               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.030887,            0.029758,            0.027552,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061605,           0.0061605,           0.0061605
                  41,            0.031765,            0.029839,            0.024957,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060613,           0.0060613,           0.0060613
                  42,            0.030991,            0.030322,              0.0249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059621,           0.0059621,           0.0059621
                  43,            0.030071,            0.029517,              0.0261,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058629,           0.0058629,           0.0058629
                  44,            0.031912,            0.030445,            0.026939,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057637,           0.0057637,           0.0057637
                  45,            0.031634,            0.030135,            0.025635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056645,           0.0056645,           0.0056645
                  46,            0.029698,            0.027448,            0.024586,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055652,           0.0055652,           0.0055652
                  47,            0.028128,            0.026091,             0.02661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005466,            0.005466,            0.005466
                  48,            0.028842,            0.026691,            0.027868,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                  49,            0.028389,            0.027125,            0.027856,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052676,           0.0052676,           0.0052676
                  50,            0.028879,            0.027221,            0.026086,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051684,           0.0051684,           0.0051684
                  51,            0.029034,             0.02957,            0.025008,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050692,           0.0050692,           0.0050692
                  52,            0.028735,              0.0284,            0.028511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049699,           0.0049699,           0.0049699
